scenario,seed,method,recovery_trial,rolling_rmse,target_rmse
confirm_gain_recoupling,10101,frozen,4,0.14473163238623793,0.14
confirm_gain_recoupling,10102,frozen,4,0.13406817346851224,0.14
confirm_gain_recoupling,10103,frozen,4,0.17018981120942248,0.14
confirm_gain_recoupling,10104,frozen,4,0.14009085234513008,0.14
confirm_gain_recoupling,10105,frozen,4,0.1312408616703828,0.14
confirm_gain_recoupling,10106,frozen,4,0.1918512573330817,0.14
confirm_gain_recoupling,10107,frozen,4,0.1295796769251888,0.14
confirm_gain_recoupling,10108,frozen,4,0.15852386612042008,0.14
confirm_gain_recoupling,10109,frozen,4,0.1285925522579521,0.14
confirm_gain_recoupling,10110,frozen,4,0.16749962815923022,0.14
confirm_gain_recoupling,10111,frozen,4,0.156415250595898,0.14
confirm_gain_recoupling,10112,frozen,4,0.13733043511567555,0.14
confirm_gain_recoupling,10113,frozen,4,0.13104652960202248,0.14
confirm_gain_recoupling,10114,frozen,4,0.139595241437982,0.14
confirm_gain_recoupling,10115,frozen,4,0.1585920570666509,0.14
confirm_gain_recoupling,10116,frozen,4,0.16821319820555905,0.14
confirm_gain_recoupling,10117,frozen,4,0.14240987861875093,0.14
confirm_gain_recoupling,10118,frozen,4,0.17234914338563107,0.14
confirm_gain_recoupling,10119,frozen,4,0.13909533297772922,0.14
confirm_gain_recoupling,10120,frozen,4,0.13717388662941613,0.14
confirm_gain_recoupling,10121,frozen,4,0.1419600742967566,0.14
confirm_gain_recoupling,10122,frozen,4,0.17423667470148246,0.14
confirm_gain_recoupling,10123,frozen,4,0.1343457137157033,0.14
confirm_gain_recoupling,10124,frozen,4,0.16173462445360073,0.14
confirm_gain_recoupling,10125,frozen,4,0.14412665969720065,0.14
confirm_gain_recoupling,10126,frozen,4,0.13578805063988994,0.14
confirm_gain_recoupling,10127,frozen,4,0.1275485154315737,0.14
confirm_gain_recoupling,10128,frozen,4,0.16188008101959264,0.14
confirm_gain_recoupling,10129,frozen,4,0.13006235153342885,0.14
confirm_gain_recoupling,10130,frozen,4,0.14375485345687838,0.14
confirm_gain_recoupling,10131,frozen,4,0.14645338452053258,0.14
confirm_gain_recoupling,10132,frozen,4,0.14213658153032996,0.14
confirm_gain_recoupling,10133,frozen,4,0.13110606898140537,0.14
confirm_gain_recoupling,10134,frozen,4,0.12195013053461627,0.14
confirm_gain_recoupling,10135,frozen,4,0.14427352499594925,0.14
confirm_gain_recoupling,10136,frozen,4,0.128359035771404,0.14
confirm_gain_recoupling,10137,frozen,4,0.14871822495064937,0.14
confirm_gain_recoupling,10138,frozen,4,0.15326131859784495,0.14
confirm_gain_recoupling,10139,frozen,4,0.12927349405333668,0.14
confirm_gain_recoupling,10140,frozen,4,0.15147694648719856,0.14
confirm_gain_recoupling,10141,frozen,4,0.13923334301629317,0.14
confirm_gain_recoupling,10142,frozen,4,0.15480101744988092,0.14
confirm_gain_recoupling,10143,frozen,4,0.13559084625001488,0.10540134676146734
confirm_gain_recoupling,10144,frozen,4,0.15390277049711107,0.14
confirm_gain_recoupling,10145,frozen,4,0.13423377073118742,0.14
confirm_gain_recoupling,10146,frozen,4,0.15569747816111631,0.14
confirm_gain_recoupling,10147,frozen,4,0.1265631275576498,0.14
confirm_gain_recoupling,10148,frozen,4,0.1360799159719024,0.14
confirm_gain_recoupling,10149,frozen,4,0.11734618799941293,0.14
confirm_gain_recoupling,10150,frozen,4,0.1538758320488143,0.14
confirm_gain_recoupling,10151,frozen,4,0.18384253878818355,0.14
confirm_gain_recoupling,10152,frozen,4,0.1368110197495281,0.14
confirm_gain_recoupling,10153,frozen,4,0.1374947352067545,0.14
confirm_gain_recoupling,10154,frozen,4,0.1503981520555239,0.14
confirm_gain_recoupling,10155,frozen,4,0.12288019907547178,0.14
confirm_gain_recoupling,10156,frozen,4,0.14439839081342576,0.14
confirm_gain_recoupling,10157,frozen,4,0.13238717703390612,0.14
confirm_gain_recoupling,10158,frozen,4,0.13546057349166885,0.14
confirm_gain_recoupling,10159,frozen,4,0.15830772725086595,0.14
confirm_gain_recoupling,10160,frozen,4,0.1494574659102411,0.14
confirm_gain_recoupling,10161,frozen,4,0.1475968514378598,0.14
confirm_gain_recoupling,10162,frozen,4,0.12820152505937787,0.14
confirm_gain_recoupling,10163,frozen,4,0.1519993215667975,0.14
confirm_gain_recoupling,10164,frozen,4,0.1350953108630129,0.14
confirm_gain_recoupling,10165,frozen,4,0.13186649317132465,0.14
confirm_gain_recoupling,10166,frozen,4,0.13919499485481263,0.14
confirm_gain_recoupling,10167,frozen,4,0.13794243054550215,0.14
confirm_gain_recoupling,10168,frozen,4,0.13091469302506886,0.14
confirm_gain_recoupling,10169,frozen,4,0.13665400066073063,0.14
confirm_gain_recoupling,10170,frozen,4,0.16191927407559661,0.14
confirm_gain_recoupling,10171,frozen,4,0.1249208993086272,0.14
confirm_gain_recoupling,10172,frozen,4,0.15295748252598562,0.14
confirm_gain_recoupling,10101,frozen,5,0.14745684381038301,0.14
confirm_gain_recoupling,10102,frozen,5,0.12995232064954587,0.14
confirm_gain_recoupling,10103,frozen,5,0.15578003441097307,0.14
confirm_gain_recoupling,10104,frozen,5,0.14160030654758057,0.14
confirm_gain_recoupling,10105,frozen,5,0.133648166621036,0.14
confirm_gain_recoupling,10106,frozen,5,0.18245211811502676,0.14
confirm_gain_recoupling,10107,frozen,5,0.13076697868169393,0.14
confirm_gain_recoupling,10108,frozen,5,0.14305484986613154,0.14
confirm_gain_recoupling,10109,frozen,5,0.1261988644652696,0.14
confirm_gain_recoupling,10110,frozen,5,0.17008597316063817,0.14
confirm_gain_recoupling,10111,frozen,5,0.16220482392745122,0.14
confirm_gain_recoupling,10112,frozen,5,0.1251259254418504,0.14
confirm_gain_recoupling,10113,frozen,5,0.13869930572513667,0.14
confirm_gain_recoupling,10114,frozen,5,0.1289246498059004,0.14
confirm_gain_recoupling,10115,frozen,5,0.1460199088908721,0.14
confirm_gain_recoupling,10116,frozen,5,0.1605158127589996,0.14
confirm_gain_recoupling,10117,frozen,5,0.13576116255334897,0.14
confirm_gain_recoupling,10118,frozen,5,0.17235959304692033,0.14
confirm_gain_recoupling,10119,frozen,5,0.1368094652878809,0.14
confirm_gain_recoupling,10120,frozen,5,0.12985828234646637,0.14
confirm_gain_recoupling,10121,frozen,5,0.1511938746772399,0.14
confirm_gain_recoupling,10122,frozen,5,0.16825345540877829,0.14
confirm_gain_recoupling,10123,frozen,5,0.13801312341125038,0.14
confirm_gain_recoupling,10124,frozen,5,0.15154761600084324,0.14
confirm_gain_recoupling,10125,frozen,5,0.13610077992224756,0.14
confirm_gain_recoupling,10126,frozen,5,0.14483713853038835,0.14
confirm_gain_recoupling,10127,frozen,5,0.14424529385521184,0.14
confirm_gain_recoupling,10128,frozen,5,0.15503426004476786,0.14
confirm_gain_recoupling,10129,frozen,5,0.14424259530942052,0.14
confirm_gain_recoupling,10130,frozen,5,0.1332635081808123,0.14
confirm_gain_recoupling,10131,frozen,5,0.15319815475403062,0.14
confirm_gain_recoupling,10132,frozen,5,0.13427301703447234,0.14
confirm_gain_recoupling,10133,frozen,5,0.12451881121054842,0.14
confirm_gain_recoupling,10134,frozen,5,0.11500867483303186,0.14
confirm_gain_recoupling,10135,frozen,5,0.13218667464133715,0.14
confirm_gain_recoupling,10136,frozen,5,0.11772270878471129,0.14
confirm_gain_recoupling,10137,frozen,5,0.15193232162254583,0.14
confirm_gain_recoupling,10138,frozen,5,0.14518689345521887,0.14
confirm_gain_recoupling,10139,frozen,5,0.1254890841749094,0.14
confirm_gain_recoupling,10140,frozen,5,0.14588567519341586,0.14
confirm_gain_recoupling,10141,frozen,5,0.12675404624006692,0.14
confirm_gain_recoupling,10142,frozen,5,0.15516788228710082,0.14
confirm_gain_recoupling,10143,frozen,5,0.12949206678536732,0.10540134676146734
confirm_gain_recoupling,10144,frozen,5,0.14580041681889727,0.14
confirm_gain_recoupling,10145,frozen,5,0.13055063060785319,0.14
confirm_gain_recoupling,10146,frozen,5,0.1463817987342369,0.14
confirm_gain_recoupling,10147,frozen,5,0.13161996196878817,0.14
confirm_gain_recoupling,10148,frozen,5,0.13644949873343312,0.14
confirm_gain_recoupling,10149,frozen,5,0.1186997076910551,0.14
confirm_gain_recoupling,10150,frozen,5,0.16105729170520997,0.14
confirm_gain_recoupling,10151,frozen,5,0.1689405920635904,0.14
confirm_gain_recoupling,10152,frozen,5,0.12221980944249869,0.14
confirm_gain_recoupling,10153,frozen,5,0.15267497371492192,0.14
