map,seed,method,success,collision,arrival_time_s,completion_time_s,path_length_m,arrival_x,arrival_y,goal_distance_at_arrival_m,final_x,final_y,goal_distance_m,stall_recovery_attempts,regular_recovery_attempts,emergency_recovery_attempts,velocity_feedback_updates,height_rate_guard_updates,serious_safety_event
narrow_corridor,8001,B0_raw,False,False,nan,60.0,0.6239278928310341,nan,nan,nan,0.19344329833984375,-0.04816436767578125,2.1071072454013637,3,3,0,0,3,False
narrow_corridor,8002,B0_raw,False,False,nan,60.0,0.5401184429601926,nan,nan,nan,0.1577301025390625,0.03354930877685547,2.1425325831096944,3,3,0,0,0,False
narrow_corridor,8003,B0_raw,False,False,nan,60.0,3.2010155065054278,nan,nan,nan,0.6870765686035156,-0.09736442565917969,1.6158594700442706,32,2,30,0,189,False
narrow_corridor,8004,B0_raw,False,False,nan,60.0,0.575889755371918,nan,nan,nan,0.15338516235351562,-0.053466103971004486,2.1472805791227842,3,3,0,0,0,False
narrow_corridor,8005,B0_raw,False,False,nan,60.0,1.341270065509434,nan,nan,nan,0.9468536376953125,0.08991622924804688,1.3561305269407498,3,3,0,0,12,False
narrow_corridor,8006,B0_raw,False,False,nan,60.0,2.5395253767965187,nan,nan,nan,0.39141082763671875,-0.020137786865234375,1.9086954076861462,33,3,30,0,102,False
narrow_corridor,8007,B0_raw,False,False,nan,60.0,0.6139719417192282,nan,nan,nan,0.231689453125,0.04393959045410156,2.0687772248175094,3,3,0,0,3,False
narrow_corridor,8008,B0_raw,False,False,nan,60.0,2.68337552021967,nan,nan,nan,0.34317779541015625,-0.06804275512695312,1.958004840877857,33,3,30,0,117,False
narrow_corridor,8009,B0_raw,False,False,nan,60.0,2.4577998978857067,nan,nan,nan,0.2795753479003906,-0.014293670654296875,2.0204752123776726,31,3,28,0,90,False
narrow_corridor,8010,B0_raw,False,False,nan,60.0,0.525272503690303,nan,nan,nan,0.16489791870117188,-0.027864456176757812,2.1352838980998787,3,3,0,0,18,False
narrow_corridor,8011,B0_raw,False,False,nan,60.0,0.5727170750590176,nan,nan,nan,0.2807273864746094,0.03563534840941429,2.019587028525862,3,3,0,0,3,False
narrow_corridor,8012,B0_raw,False,False,nan,60.0,0.4207206186476924,nan,nan,nan,0.2304668426513672,-0.014275074005126953,2.069582389542212,3,3,0,0,12,False
narrow_corridor,8013,B0_raw,False,False,nan,60.0,0.623307734997752,nan,nan,nan,0.19776153564453125,0.012735366821289062,2.1022770394464456,3,3,0,0,3,False
narrow_corridor,8014,B0_raw,False,False,nan,60.0,0.7836968826159136,nan,nan,nan,0.2910270690917969,0.035030364990234375,2.0092783190969947,3,3,0,0,6,False
narrow_corridor,8015,B0_raw,False,False,nan,60.0,0.5281513035301941,nan,nan,nan,0.13785743713378906,-0.030195236206054688,2.1623533972149893,3,3,0,0,0,False
narrow_corridor,8016,B0_raw,False,False,nan,60.0,2.8790998606480116,nan,nan,nan,0.4441719055175781,-0.08803367614746094,1.8579149185057675,33,3,30,0,168,False
narrow_corridor,8017,B0_raw,False,False,nan,60.0,0.703984595443444,nan,nan,nan,0.32720184326171875,-0.025793075561523438,1.972966763525651,3,3,0,0,15,False
narrow_corridor,8018,B0_raw,False,False,nan,60.0,3.0641941308931564,nan,nan,nan,0.9131870269775391,-0.06570550054311752,1.3883686235812944,33,3,30,0,150,False
narrow_corridor,8019,B0_raw,False,False,nan,60.0,2.6268395725364826,nan,nan,nan,0.34734535217285156,-0.06188344955444336,1.9536350055754328,31,3,28,0,101,False
narrow_corridor,8020,B0_raw,False,False,nan,60.0,2.6021659639964128,nan,nan,nan,0.6616439819335938,-0.0054721832275390625,1.6383651567107027,26,3,23,0,84,False
narrow_corridor,8021,B0_raw,False,False,nan,60.0,0.6427863584810893,nan,nan,nan,0.15003585815429688,-0.016736984252929688,2.1500292876759173,3,3,0,0,12,False
narrow_corridor,8022,B0_raw,False,False,nan,60.0,0.5320338139733849,nan,nan,nan,0.16242313385009766,-0.04950904846191406,2.1381501361173965,3,3,0,0,15,False
narrow_corridor,8023,B0_raw,False,False,nan,60.0,0.6303263872619027,nan,nan,nan,0.2643470764160156,0.015567779541015625,2.0357124504840707,3,3,0,0,3,False
narrow_corridor,8024,B0_raw,False,False,nan,60.0,0.5963539838396628,nan,nan,nan,0.26545238494873047,0.019535064697265625,2.034641397559662,3,3,0,0,3,False
narrow_corridor,8025,B0_raw,False,False,nan,60.0,0.49806052128963074,nan,nan,nan,0.1662425994873047,-0.029127931222319603,2.133956204007005,3,3,0,0,12,False
narrow_corridor,8026,B0_raw,False,False,nan,60.0,0.5476043594137536,nan,nan,nan,0.14719581604003906,-0.023831844329833984,2.152936090848884,3,3,0,0,0,False
narrow_corridor,8027,B0_raw,False,False,nan,60.0,2.547646455299855,nan,nan,nan,0.3918142318725586,-0.08928966522216797,1.9102736898150485,33,3,30,0,118,False
narrow_corridor,8028,B0_raw,False,False,nan,60.0,0.5929867344993909,nan,nan,nan,0.15952110290527344,-0.06945991516113281,2.1416056099856595,3,3,0,0,9,False
narrow_corridor,8029,B0_raw,False,False,nan,60.0,0.8996101013865427,nan,nan,nan,0.5467044115066528,0.029848098754882812,1.7535496370589323,3,3,0,0,9,False
narrow_corridor,8030,B0_raw,False,False,nan,60.0,2.774941584812268,nan,nan,nan,0.35085949301719666,-0.09116744995117188,1.9512714367539383,33,3,30,0,126,False
narrow_corridor,8031,B0_raw,False,False,nan,60.0,0.5905137985606643,nan,nan,nan,0.17527435719966888,-0.060680389404296875,2.125591956804395,3,3,0,0,3,False
narrow_corridor,8032,B0_raw,False,False,nan,60.0,0.5362766810119624,nan,nan,nan,0.13720601797103882,-0.017874062061309814,2.1628678394195195,3,3,0,0,0,False
narrow_corridor,8033,B0_raw,False,False,nan,60.0,0.5427481353493704,nan,nan,nan,0.1347261518239975,-0.016249656677246094,2.165334821439179,3,3,0,0,0,False
narrow_corridor,8034,B0_raw,False,False,nan,60.0,2.406792806732483,nan,nan,nan,0.38889792561531067,-0.020635604858398438,1.9112134802018674,31,3,28,0,75,False
narrow_corridor,8035,B0_raw,False,False,nan,60.0,1.431468792753094,nan,nan,nan,0.8820092678070068,0.04371070861816406,1.4186642811578511,7,3,4,0,39,False
narrow_corridor,8036,B0_raw,False,False,nan,60.0,0.5446275979115853,nan,nan,nan,0.15250635147094727,-0.053844451904296875,2.1481685677510263,3,3,0,0,0,False
narrow_corridor,8037,B0_raw,False,False,nan,60.0,0.39977241299015986,nan,nan,nan,0.24645662307739258,0.03065013885498047,2.053772098338697,3,3,0,0,9,False
narrow_corridor,8038,B0_raw,False,False,nan,60.0,0.6040222587208177,nan,nan,nan,0.20856761932373047,0.011439800262451172,2.091463667380156,3,3,0,0,3,False
narrow_corridor,8039,B0_raw,False,False,nan,60.0,0.7727139244034333,nan,nan,nan,0.4267101287841797,0.02986633963882923,1.8735279394349063,3,3,0,0,21,False
narrow_corridor,8040,B0_raw,False,False,nan,60.0,0.4356344621343169,nan,nan,nan,0.21790409088134766,0.02433013916015625,2.0822380580616087,3,3,0,0,3,False
narrow_corridor,8041,B0_raw,True,False,47.800000000000004,47.800000000000004,2.596959405536836,2.0749220848083496,0.09968948364257812,0.24616673425941113,2.0154943466186523,0.1010589599609375,0.3019211489682924,3,3,0,0,66,False
narrow_corridor,8042,B0_raw,False,False,nan,60.0,1.0029958990237446,nan,nan,nan,0.1508040428161621,-0.018281936645507812,2.1492737125789407,3,3,0,0,12,False
narrow_corridor,8043,B0_raw,False,False,nan,60.0,0.5403470536086843,nan,nan,nan,0.21230316162109375,0.00617218017578125,2.0877059622431036,3,3,0,0,3,False
narrow_corridor,8044,B0_raw,False,False,nan,60.0,0.5983235327653347,nan,nan,nan,0.16459178924560547,-0.030664443969726562,2.135628369984173,3,3,0,0,21,False
narrow_corridor,8045,B0_raw,False,False,nan,60.0,0.6810684903338142,nan,nan,nan,0.13888931274414062,-0.0011005401611328125,2.16111096747949,3,3,0,0,0,False
narrow_corridor,8046,B0_raw,False,False,nan,60.0,2.994455099757033,nan,nan,nan,0.5328426361083984,-0.06223480775952339,1.7682529004792211,33,3,30,0,161,False
narrow_corridor,8047,B0_raw,False,False,nan,60.0,0.5400113302167711,nan,nan,nan,0.1555652618408203,-0.04430246353149414,2.144892317693079,3,3,0,0,0,False
narrow_corridor,8048,B0_raw,False,False,nan,60.0,0.5278391116878538,nan,nan,nan,0.20462512969970703,0.0002384185791015625,2.0953748838643143,3,3,0,0,15,False
narrow_corridor,8049,B0_raw,False,False,nan,60.0,0.7094076973985466,nan,nan,nan,0.231781005859375,-0.01006317138671875,2.068243475788674,3,3,0,0,12,False
narrow_corridor,8050,B0_raw,False,False,nan,60.0,0.6626190459851387,nan,nan,nan,0.2127361297607422,-0.0001010894775390625,2.087263872687219,3,3,0,0,12,False
narrow_corridor,8051,B0_raw,False,False,nan,60.0,0.6573629882491332,nan,nan,nan,0.21991348266601562,0.03345775604248047,2.0803555804318696,3,3,0,0,3,False
